EngineID,Cycle,CompressorHealth,CombustorHealth,TurbineHealth,OverallHealth,Thrust_N,TSFC_g_N_s
1,30,0.9869711952889414,0.995041514188738,0.9934247223819191,0.9913283490867737,81645.46773185859,0.01981649018622605
1,31,0.9864038124941671,0.9948255803713362,0.9931383799680062,0.9909507130994695,60768.442359169094,0.018808134370732248
1,32,0.9858309114262509,0.9946075464166091,0.9928492526341652,0.9905694042857327,80723.7850538029,0.024531233618885945
1,33,0.9852526134053428,0.994387458496424,0.9925574016073223,0.990184503393261,53742.23639313221,0.02303442223055165
1,34,0.9846690334701332,0.9941653603920585,0.992262884944325,0.9897960869889684,69992.65596806073,0.026257606272372346
1,35,0.9840802808792095,0.9939412936850059,0.9919657577849624,0.9894042277926743,50361.29812872526,0.015856018972936804
1,36,0.9834864595591413,0.9937152979275068,0.9916660725781015,0.9890089949753389,35936.009849521426,0.022754991380171837
1,37,0.9828876685062855,0.9934874107954681,0.9913638792844675,0.9886104544264949,54657.87029344435,0.016314769722350346
1,38,0.9822840021482193,0.993257668226016,0.9910592255590485,0.9882086689948071,59185.19583472819,0.029757636508045276
1,39,0.9816755506698184,0.9930261045415952,0.9907521569156584,0.9878036987051034,38682.67595009558,0.018303246043248646
1,40,0.9810624003082596,0.9927927525622399,0.9904427168758171,0.9873956009547209,26612.9108391875,0.02466726878912848
1,41,0.9804446336206182,0.9925576437074161,0.9901309471037982,0.9869844306916116,63982.01160300866,0.029705832534684614
1,42,0.9798223297272122,0.992320808088633,0.9898168875294395,0.9865702405763066,75291.84488179172,0.02283599550796658
1,43,0.9791955645334222,0.9920822745938633,0.9895005764600886,0.9861530811295545,28838.753262319216,0.0088825662733339
1,44,0.9785644109323468,0.9918420709646691,0.9891820506828775,0.9857330008672027,52298.55799408052,0.025241359652349783
1,45,0.9779289389903502,0.9916002238668175,0.9888613455583635,0.9853100464236944,48317.2965694994,0.03204511996494094
1,46,0.9772892161172951,0.9913567589550677,0.9885384951064411,0.9848842626653708,82363.87399888106,0.021704444734295343
1,47,0.9766453072230332,0.9911117009327279,0.9882135320853184,0.9844556927946272,49646.229345281616,0.03298227808337055
1,48,0.9759972748615297,0.9908650736065061,0.9878864880642525,0.9840243784458395,75460.57650128077,0.02425675933039862
1,49,0.97534517936384,0.9906168999371182,0.9875573934906597,0.9835903597738694,62463.92745381801,0.02993546936800198
1,50,0.974689078961011,0.9903672020860613,0.9872262777521397,0.9831536755358647,49461.63109261301,0.02572412760816099
1,51,0.9740290298978549,0.9901160014589142,0.9868931692338946,0.9827143631669846,82894.91454167898,0.021662721426192726
1,52,0.973365086538444,0.9898633187454857,0.986558095371969,0.9822724588506141,22001.75214561242,0.009941990662936297
1,53,0.9726973014640727,0.9896091739570975,0.986221082702689,0.981827997583565,64127.18603644058,0.02167829304050514
1,54,0.9720257255643601,0.9893535864612557,0.9858821569086386,0.9813810132367123,23972.98693858187,0.013039664195072312
1,55,0.9713504081220905,0.9890965750139393,0.985541342861477,0.980931538611461,34152.8421610013,0.01746108601355514
1,56,0.9706713968923295,0.9888381577897101,0.9851986646618657,0.9804796054924045,52612.8858611592,0.03206002957590549
1,57,0.9699887381762969,0.9885783524098268,0.9848541456767506,0.980025244696492,45560.47345474251,0.027492590342937488
1,58,0.96930247689043,0.9883171759685296,0.9845078085742159,0.9795684861189957,77127.08116007867,0.021420175878896844
1,59,0.9686126566310289,0.9880546450576428,0.9841596753561097,0.9791093587765374,35288.17836605495,0.018005805681764242
1,60,0.9679193197348365,0.9877907757896296,0.9838097673886157,0.9786478908474083,22146.079979266604,0.009327827440690852
1,61,0.967222507335872,0.9875255838192223,0.9834581054309364,0.9781841097093964,50712.38131926293,0.02259310532963774
1,62,0.9665222594188076,0.9872590843637364,0.9831047096622306,0.9777180419753132,76581.97220633394,0.02322244319360685
1,63,0.9658186148691523,0.986991292222169,0.9827495997069401,0.9772497135263936,58280.7123334507,0.018800957638642
1,64,0.9651116115204791,0.9867222217931729,0.9823927946586233,0.9767791495437305,71749.70472484775,0.025325138280710112
1,65,0.9644012861989166,0.9864518870919889,0.9820343131024095,0.9763063745378862,25259.221669184015,0.016900920437831313
1,66,0.9636876747651001,0.9861803017664119,0.9816741731361701,0.9758314123768146,81122.48261807872,0.022310711887354118
1,67,0.9629708121537659,0.9859074791118587,0.9813123923905009,0.9753542863122143,38260.933348991486,0.031823674373829075
1,68,0.9622507324111531,0.9856334320856038,0.9809489880475979,0.9748750190044218,48643.563918541535,0.017395884638541914
1,69,0.9615274687303665,0.9853581733202362,0.9805839768591033,0.9743936325459485,28255.976406422342,0.018237634717382933
1,70,0.9608010534848371,0.9850817151363949,0.9802173751629931,0.9739101484837512,66894.02470447752,0.020867937391690343
1,71,0.960071518260011,0.9848040695548286,0.9798491988995689,0.9734245878403236,29449.198880455606,0.01868471327775976
1,72,0.9593388938833829,0.9845252483078256,0.9794794636266153,0.9729369711336854,23991.922628092867,0.023522880177984633
1,73,0.9586032104529826,0.9842452628500558,0.9791081845337758,0.9724473183963425,47568.98128306567,0.0240233629947443
1,74,0.9578644973644143,0.9839641243688603,0.9787353764561996,0.9719556491932836,52618.835404716905,0.032974412605104815
1,75,0.9571227833365409,0.9836818437940273,0.9783610538875027,0.9714619826390753,46176.24311167784,0.026562591669013105
1,76,0.9563780964358994,0.9833984318070835,0.9779852309920909,0.9709663374141121,54148.06626143111,0.02028904688197681
1,77,0.9556304640999237,0.9831138988501325,0.9776079216168784,0.9704687317800728,20843.35079108363,0.017406088804862416
1,78,0.9548799131590499,0.982828255134267,0.9772291393024449,0.9699691835946336,29878.588818946537,0.0163576109870521
1,79,0.9541264698577709,0.9825415106475827,0.9768488972936605,0.9694677103254814,47804.97247111324,0.012747655883383772
1,80,0.9533701598747029,0.9822536751628144,0.9764672085498131,0.9689643290636694,21138.59845367492,0.009556639735746376
1,81,0.9526110083417214,0.9819647582446192,0.9760840857542654,0.968459056536354,78902.15169409224,0.023036739036054635
1,82,0.9518490398622221,0.9816747692565259,0.9756995413236713,0.9679519091189479,33517.81005042881,0.021656699028147687
1,83,0.9510842785285554,0.9813837173675701,0.9753135874167742,0.9674429028467255,57325.389095269325,0.029651755535960844
1,84,0.9503167479386829,0.9810916115586342,0.974926235942813,0.9669320534259074,47655.443733753455,0.014691569858714316
1,85,0.9495464712120988,0.9807984606285054,0.9745374985695574,0.9664193762442583,52066.0601586457,0.02110441904789546
1,86,0.9487734710050558,0.9805042731996716,0.974147386730992,0.9659048863812214,52726.604135586116,0.034614933970901714
1,87,0.9479977695251367,0.9802090577238659,0.9737559116346698,0.9653885986176154,47143.79831744508,0.03575680116477316
1,88,0.9472193885452028,0.9799128224873762,0.9733630842687523,0.9648705274449197,53395.65366511728,0.024306372082996863
1,89,0.9464383494167573,0.9796155756161302,0.9729689154087529,0.9643506870741678,43657.4735784965,0.017858914051324126
1,90,0.9456546730827496,0.9793173250805688,0.9725734156239992,0.9638290914444703,59617.27567917682,0.023861414467795643
1,91,0.9448683800898542,0.9790180787003189,0.9721765952838302,0.9633057542311864,32112.22958895955,0.013383134563289297
1,92,0.9440794906002484,0.9787178441486762,0.9717784645635391,0.962780688853764,37522.83999397259,0.0308387772357972
1,93,0.9432880244029161,0.9784166289569071,0.9713790334500795,0.9622539084832624,72062.59434831317,0.021384163768453122
1,94,0.942494000924501,0.9781144405183783,0.9709783117475412,0.9617254260495762,18653.512369136115,0.012947027830327435
1,95,0.9416974392397309,0.9778112860925257,0.9705763090824123,0.9611952542483737,73075.91603552343,0.022900228514247684
1,96,0.9408983580814373,0.9775071728086661,0.970173034908635,0.9606634055477652,40337.945822631074,0.01663346297476202
1,97,0.9400967758501859,0.9772021076696632,0.9697684985124663,0.9601298921947132,40786.67161070154,0.016378297821906123
1,98,0.9392927106235414,0.9768960975554536,0.9693627090171532,0.9595947262211986,55603.79125267612,0.032513351193625376
1,99,0.9384861801649798,0.9765891492264381,0.9689556753874312,0.9590579194501527,38643.419520636344,0.02033544483066814
1,100,0.9376772019324686,0.9762812693267477,0.9685474064338541,0.9585194835011679,17738.10021377735,0.012582925917909372
1,101,0.9368657930867288,0.9759724643873876,0.9681379108169631,0.9579794297959967,24075.129214688175,0.016951480624605303
1,102,0.9360519704991925,0.9756627408292657,0.9677271970513041,0.9574377695638479,58100.06421172262,0.029064720308445122
1,103,0.9352357507596736,0.9753521049661124,0.9673152735092972,0.9568945138464924,41243.755522897714,0.017934786113564097
1,104,0.9344171501837601,0.9750405630072931,0.966902148424969,0.9563496735031827,41150.69044525618,0.01472004369460174
1,105,0.9335961848199454,0.9747281210605228,0.9664878298975503,0.9558032592154,51774.74281877173,0.019544738915823843
1,106,0.9327728704565054,0.9744147851344834,0.9660723258949478,0.9552552814914316,51339.8849443731,0.014694283669941799
1,107,0.9319472226281377,0.9741005611413504,0.9656556442570938,0.9547057506707883,40889.0962985979,0.025175340467827777
1,108,0.9311192566223687,0.9737854548992306,0.9652377926991805,0.9541546769284708,75227.4041210968,0.020859893222012694
1,109,0.9302889874857428,0.9734694721345191,0.9648187788147828,0.9536020702790877,54541.87076265015,0.0171442584516289
1,110,0.9294564300297996,0.9731526184841722,0.9643986100788755,0.9530479405808341,49454.02302136619,0.027732566734046678
1,111,0.9286215988368504,0.9728348994979076,0.9639772938507478,0.9524922975393367,15819.19715306733,0.015185935294990642
1,112,0.9277845082655624,0.9725163206403282,0.9635548373768225,0.95193515071137,57905.73277257348,0.026734258476474534
1,113,0.9269451724563571,0.9721968872929778,0.9631312477933791,0.9513765095084499,65147.85496059352,0.017708642391118003
1,114,0.9261036053366328,0.9718766047563276,0.9627065321291909,0.9508163832003087,38957.89194277247,0.029812747098278556
1,115,0.9252598206258164,0.9715554782516996,0.9622806973080733,0.9502547809182584,55205.43753241208,0.01692390597484094
1,116,0.9244138318402528,0.9712335129231271,0.961853750151352,0.9496917116584449,72274.18285864961,0.02718547300507022
1,117,0.9235656522979386,0.9709107138391561,0.9614256973802517,0.9491271842849978,58221.407557782244,0.024140053883150867
1,118,0.9227152951231052,0.9705870859945896,0.9609965456182094,0.9485612075330818,19561.045719709695,0.011205703712911793
1,119,0.9218627732506582,0.9702626343121777,0.9605663013931143,0.9479937900118509,61075.655418868206,0.018733646039184253
1,120,0.9210080994304789,0.9699373636442539,0.9601349711394791,0.9474249402073114,60595.41378909892,0.015857527256520097
1,121,0.9201512862315926,0.9696112787743215,0.9597025612005434,0.9468546664850965,25377.475388789862,0.01871065168605831
1,122,0.9192923460462096,0.9692843844185922,0.9592690778303133,0.9462829770931556,59358.994653229434,0.019648650476987203
1,123,0.918431291093643,0.9689566852274765,0.9588345271955384,0.9457098801643617,53359.60331833598,0.019719958494800308
1,124,0.9175681334241093,0.9686281857870304,0.9583989153776298,0.9451353837190417,48265.88359059989,0.014710465939731484
1,125,0.9167028849224144,0.968298890620358,0.9579622483745207,0.9445594956674295,27573.844949835628,0.0248294443615595
1,126,0.9158355573115317,0.9679688041889736,0.9575245321024716,0.9439822238120463,49605.65275842874,0.030957192463455317
1,127,0.9149661621560732,0.9676379308941224,0.9570857723978226,0.9434035758500128,49806.36153738418,0.018970905591779542
1,128,0.9140947108656615,0.9673062750780639,0.9566459750186946,0.942823559375292,55023.29172461542,0.025510297687637722
1,129,0.913221214698202,0.9669738410253175,0.9562051456466418,0.9422421818808686,28549.95468230685,0.013997247685126907
1,130,0.9123456847630633,0.9666406329638723,0.9557632898882551,0.9416594507608635,48077.83314437606,0.013839582083167844
1,131,0.9114681320241648,0.9663066550663626,0.9553204132767216,0.9410753733125912,32306.69894606073,0.019314705730854392
1,132,0.9105885673029788,0.9659719114512108,0.9548765212733393,0.9404899567385566,38566.63078554823,0.03284664200601638
1,133,0.9097070012814474,0.9656364061837365,0.9544316192689893,0.9399032081483967,55756.055072988,0.018106028436275415
1,134,0.9088234445048187,0.9653001432772368,0.9539857125855665,0.9393151345607684,22760.807656619636,0.015052420872588186
1,135,0.9079379073844034,0.964963126694035,0.953538806477372,0.9387257429051834,42215.61479295636,0.016408593467417285
1,136,0.9070504002002577,0.9646253603465016,0.9530909061324657,0.9381350400237932,42312.0063184812,0.014239793993818771
1,137,0.9061609331037914,0.9642868480980473,0.9526420166739837,0.937543032673126,21607.878474991667,0.011152613440577209
1,138,0.9052695161203064,0.9639475937640886,0.9521921431614188,0.9369497275257747,55586.84647405471,0.024100201019949953
1,139,0.9043761591514664,0.9636076011129879,0.951741290591867,0.936355131172043,56015.224887059376,0.01836575349654184
1,140,0.903480871977702,0.9632668738669692,0.9512894639012411,0.9357592501215439,59186.72651066239,0.03195291033705898
1,141,0.9025836642605507,0.9629254157030077,0.9508366679654522,0.9351620908047582,21541.37763370173,0.016736726110918913
1,142,0.901684545544936,0.9625832302536985,0.9503829076015594,0.9345636595745518,31135.81231822097,0.027573562045364725
1,143,0.9007835252613878,0.9622403211081005,0.9499281875688904,0.9339639627076524,52484.32957050551,0.01986509623409588
1,144,0.8998806127282042,0.9618966918125595,0.9494725125701325,0.9333630064060894,37681.50967598262,0.020102429295851088
1,145,0.8989758171535576,0.9615523458715102,0.9490158872523962,0.9327607967985949,21144.141100124838,0.017330212378965808
1,146,0.8980691476375486,0.9612072867482571,0.9485583162082504,0.9321573399419718,60804.79865530427,0.027166931683462056
1,147,0.8971606131742059,0.960861517865736,0.948099803976733,0.9315526418224231,25924.773172894395,0.028385596386122928
1,148,0.8962502226534371,0.9605150426072568,0.9476403550443345,0.9309467083568521,47179.25199237341,0.028700154361579067
1,149,0.8953379848629297,0.9601678643172262,0.947179973845958,0.9303395453941271,56383.63206574623,0.025029198636831076
1,150,0.8944239084900055,0.9598199863018541,0.9467186647658546,0.9297311587163148,40848.08659585931,0.02547571322501924
1,151,0.8935080021234297,0.9594714118298415,0.9462564321385367,0.9291215540398854,39388.53461130518,0.026828302234128052
1,152,0.8925902742551738,0.9591221441330524,0.9457932802496678,0.9285107370168857,25834.022719023822,0.01998776301500432
1,153,0.8916707332821378,0.9587721864071681,0.9453292133369309,0.9278987132360847,55520.781570083345,0.028848948973771882
1,154,0.8907493875078287,0.9584215418123266,0.9448642355908767,0.9272854882240924,51669.00865492436,0.016113292019881854
1,155,0.8898262451440005,0.9580702134737469,0.9443983511557505,0.9266710674464493,48376.99636336506,0.03863419329507501
1,156,0.8889013143122535,0.957718204482337,0.9439315641302994,0.9260554563086923,32205.849488232525,0.020261486177947784
1,157,0.8879746030455961,0.957365517895289,0.9434638785685606,0.9254386601573933,51573.484023485275,0.017417700144470475
1,158,0.8870461192899701,0.9570121567366594,0.9429952984806315,0.9248206842811753,30130.968022259658,0.016367942319234146
1,159,0.88611587090574,0.9566581239979356,0.9425258278334206,0.9242015339117029,69598.47218071844,0.0245458976056956
1,160,0.8851838656691478,0.9563034226385897,0.9420554705513825,0.9235812142246509,73588.88726850595,0.02194528251650736
1,161,0.8842501112737333,0.9559480555866193,0.941584230517234,0.9229597303406494,40974.60199099826,0.02229560434597368
1,162,0.8833146153317231,0.955592025739076,0.9411121115726555,0.9223370873262087,22536.609771236344,0.016980318418478912
1,163,0.8823773853753866,0.9552353359625809,0.940639117518975,0.9217132901946214,33247.07015009783,0.01942704582381929
1,164,0.881438428858362,0.9548779890938305,0.940165252117838,0.9210883439068454,37263.60881216,0.025405043896514018
1,165,0.8804977531569519,0.9545199879400883,0.9396905190918601,0.9204622533723653,47841.35055885793,0.022256527897942295
1,166,0.87955536557139,0.954161335279668,0.9392149221252679,0.9198350234500368,48737.793732546816,0.02302901418356251
1,167,0.8786112733270796,0.9538020338624043,0.9387384648645225,0.9192066589489098,71882.34681653192,0.021755567954223676
1,168,0.8776654835758044,0.9534420864101139,0.9382611509189315,0.9185771646290354,48297.66270392417,0.02252096560685103
1,169,0.8767180033969131,0.9530814956170461,0.9377829838612465,0.917946545202253,58426.50211204932,0.01640646208148737
1,170,0.875768839798477,0.952720264150324,0.9373039672282474,0.9173148053329623,55232.94351078678,0.022903335200717804
1,171,0.874817999718424,0.9523583946503751,0.9368241045213146,0.9166819496388765,37571.93984629112,0.01877128268874712
1,172,0.8738654900256462,0.9519958897313537,0.9363433992069883,0.916047982691761,34305.23745898273,0.021799712138515552
1,173,0.8729113175210856,0.9516327519815535,0.9358618547175156,0.9154129090181549,24945.05984604468,0.018486657257321806
1,174,0.8719554889387945,0.9512689839638115,0.9353794744513868,0.9147767331000772,60686.764019010196,0.029387909443512477
1,175,0.8709980109469749,0.9509045882159036,0.9348962617738591,0.9141394593757188,21575.16001289453,0.013432871493674512
1,176,0.8700388901489956,0.9505395672509312,0.9344122200174702,0.9135010922401188,33668.048548198036,0.01216581540301945
1,177,0.8690781330843871,0.9501739235577007,0.9339273524825403,0.9128616360458273,25730.43829226233,0.02066347531594287
1,178,0.8681157462298166,0.9498076596010937,0.9334416624376645,0.9122210951035541,41823.384593035385,0.01644836469818654
1,179,0.8671517360000424,0.9494407778224306,0.9329551531201937,0.9115794736828042,51961.19264325178,0.028005937253227402
1,180,0.8661861087488482,0.9490732806398264,0.9324678277367073,0.9109367760124993,41187.71556200679,0.01946679798007796
1,181,0.8652188707699588,0.9487051704485389,0.9319796894634742,0.9102930062815875,68731.83281938279,0.020449700780565426
1,182,0.8642500282979372,0.9483364496213097,0.9314907414469057,0.9096481686396396,40531.665370002025,0.024098844079306406
1,183,0.8632795875090616,0.9479671205086994,0.9310009868039989,0.909002267197434,37992.94881273024,0.014600750755280632
1,184,0.8623075545221879,0.9475971854394138,0.9305104286227712,0.9083553060275307,68030.06924599328,0.023091150756993358
1,185,0.8613339353995912,0.9472266467206264,0.9300190699626855,0.9077072891648301,69219.89413865756,0.020628479906623184
1,186,0.860358736147794,0.9468555066382913,0.9295269138550674,0.9070582206071252,24065.31006927964,0.013461308107647285
1,187,0.859381962718375,0.9464837674574529,0.9290339633035141,0.90640810431564,27982.509737330118,0.018333466497741084
1,188,0.8584036210087629,0.9461114314225472,0.9285402212842953,0.905756944215558,75705.98552812898,0.024621853296373272
1,189,0.8574237168630162,0.9457385007576983,0.9280456907467453,0.9051047441965395,76561.50438567392,0.023643743876437723
1,190,0.8564422560725844,0.9453649776670087,0.9275503746136489,0.9044515081132309,45177.859833047136,0.028914199003405378
1,191,0.8554592443770577,0.9449908643348441,0.9270542757816185,0.9037972397857619,68465.96484302086,0.024573124834623684
1,192,0.8544746874648995,0.9446161629261131,0.9265573971214643,0.903141943000233,18865.51505898479,0.021838338986446708
1,193,0.8534885909741671,0.9442408755865399,0.9260597414785581,0.9024856215091962,43245.50800463189,0.029674048596431378
1,194,0.8525009604932163,0.943865004442934,0.9255613116731887,0.9018282790321235,44296.98634558314,0.024543160052725953
1,195,0.8515118015613946,0.943488551603453,0.9250621105009114,0.9011699192558672,22081.500858197232,0.020095999019363427
1,196,0.8505211196697197,0.9431115191578615,0.9245621407328912,0.9005105458351137,44745.59919437598,0.026029368260416637
1,197,0.8495289202615459,0.9427339091777843,0.9240614051162386,0.8998501623928252,61685.28373566266,0.026111430971729716
1,198,0.8485352087332183,0.9423557237169555,0.9235599063743397,0.8991887725206759,39809.806303672434,0.020938205239317192
1,199,0.8475399904347138,0.9419769648114625,0.9230576472071802,0.8985263797794784,62874.49780202085,0.02366680258279641
1,200,0.8465432706702709,0.9415976344799856,0.9225546302916624,0.8978629876996027,58426.26943558197,0.03156354461228296
1,201,0.8455450546990075,0.941217734724033,0.9220508582819179,0.8971985997813883,62890.88123388902,0.019033019126375037
1,202,0.8445453477355283,0.9408372675281724,0.9215463338096134,0.8965332194955471,35546.75988337518,0.026328352594338286
1,203,0.8435441549505184,0.9404562348602565,0.921041059484251,0.8958668502835596,33575.15456356207,0.011126202316034046
1,204,0.8425414814713299,0.9400746386716465,0.9205350378934634,0.8951994955580649,59776.896010783676,0.022250831220584008
1,205,0.8415373323825548,0.9396924808974297,0.9200282716033036,0.894531158703242,22603.953405471424,0.011102328473847692
1,206,0.8405317127265888,0.9393097634566347,0.9195207631585294,0.8938618430751848,66197.48585368197,0.029786106166906252
1,207,0.8395246275041843,0.9389264882524416,0.9190125150828824,0.8931915520022708,59052.717614958434,0.02973480233433405
1,208,0.8385160816749954,0.9385426571723889,0.9185035298793628,0.8925202887855237,21326.50564880622,0.0159543617422609
1,209,0.8375060801581098,0.9381582720885769,0.9179938100304983,0.8918480566989665,46056.30948142848,0.018948232828563834
1,210,0.8364946278325748,0.9377733348578672,0.9174833579986093,0.8911748589899728,59446.57254016031,0.03334753787026254
1,211,0.835481729537912,0.9373878473220786,0.9169721762260683,0.8905006988796089,35017.13923431719,0.018665440159755013
1,212,0.8344673900746233,0.9370018113081799,0.9164602671355562,0.8898255795629701,62127.87161783988,0.02810053732944116
1,213,0.8334516142046882,0.9366152286284795,0.9159476331303122,0.8891495042095128,33587.52704510588,0.01766783122544988
1,214,0.8324344066520526,0.9362281010808103,0.9154342765943815,0.8884724759633786,79364.75298491002,0.023905371046637335
1,215,0.8314157721031092,0.9358404304487139,0.9149201998928567,0.8877944979437149,28384.996922473,0.013728693241630141
1,216,0.8303957152071688,0.935452218501619,0.9144054053721166,0.8871155732449882,42759.38831614156,0.025932549964587867
1,217,0.8293742405769251,0.9350634669950184,0.91388989536006,0.8864357049372935,31779.899297991265,0.01954106300843749
1,218,0.8283513527889095,0.934674177670643,0.9133736721663362,0.8857548960666577,61777.966649901835,0.017100213317886956
1,219,0.8273270563839404,0.9342843522566313,0.9128567380825705,0.8850731496553368,63647.42480348805,0.023753812478340103
1,220,0.8263013558675631,0.9338939924676981,0.9123390953825871,0.8843904687021108,26357.801285129375,0.01256279674118539
1,221,0.8252742557104831,0.9335031000052987,0.9118207463226273,0.8837068561825709,70193.28258030105,0.02755017793704117
1,222,0.8242457603489922,0.9331116765577914,0.9113016931415653,0.8830223150494039,41157.02591896845,0.03228223665305469
1,223,0.8232158741853872,0.9327197238005968,0.9107819380611184,0.8823368482326694,50926.94303500596,0.015420016190506628
1,224,0.8221846015883822,0.9323272433963543,0.9102614832860559,0.881650458640076,21878.5866979217,0.021315116835924092
1,225,0.8211519468935129,0.9319342369950766,0.9097403310044029,0.8809631491572489,25314.23427464736,0.020082610150663698
1,226,0.8201179144035355,0.9315407062343013,0.9092184833876413,0.8802749226479969,35434.49328824024,0.01702096024576076
1,227,0.8190825083888187,0.9311466527392396,0.9086959425909085,0.8795857819545718,55619.89331305287,0.0352058100618088
1,228,0.8180457330877289,0.9307520781229236,0.9081727107531905,0.8788957298979257,51484.752400577745,0.03421020816829188
1,229,0.8170075927070094,0.9303569839863506,0.9076487899975147,0.8782047692779633,45389.49456677831,0.025271870460360543
1,230,0.8159680914221538,0.9299613719186242,0.9071241824311371,0.8775129028737898,71756.16839401565,0.023344093038275403
1,231,0.8149272333777728,0.9295652434970951,0.9065988901457283,0.8768201334439562,65718.58141852831,0.020310549090733435
1,232,0.8138850226879557,0.9291686002874984,0.9060729152175553,0.8761264637266983,50997.88496053795,0.015307500089318343
1,233,0.8128414634366254,0.928771443844088,0.9055462597076612,0.875431896440175,36314.257348170286,0.025521786096923835
1,234,0.8117965596778887,0.9283737757097708,0.9050189256620416,0.8747364342826991,69268.93421486975,0.02570885091922883
1,235,0.81075031543638,0.9279755974162369,0.9044909151118182,0.8740400799329684,40169.18402203338,0.03303045943378694
1,236,0.8097027347076008,0.9275769104840893,0.9039622300734104,0.8733428360502902,45658.36145324991,0.03744455208982434
1,237,0.8086538214582527,0.92717771642297,0.9034328725487026,0.8726447052748029,56552.83608585571,0.027962762732377498
1,238,0.8076035796265659,0.9267780167316857,0.9029028445252109,0.8719456902276953,21801.988552466766,0.01092259106748953
1,239,0.8065520131226224,0.9263778128983305,0.9023721479762454,0.8712457935114217,52351.52812699228,0.018718729562740653
1,240,0.805499125828674,0.9259771064004068,0.9018407848610716,0.8705450177099131,61745.474478148775,0.026737212267728072
1,241,0.8044449215994562,0.9255758987049447,0.9013087571250676,0.8698433653887863,51182.729985822036,0.03158300531955198
1,242,0.8033894042624959,0.9251741912686198,0.9007760666998806,0.8691408390955486,21097.12866963071,0.016075706297932202
1,243,0.8023325776184156,0.9247719855378678,0.9002427155035798,0.8684374413598005,54823.37896433176,0.020548254454190753
1,244,0.8012744454412324,0.9243692829489994,0.8997087054408073,0.8677331746934349,56338.65293006496,0.02883622374227903
1,245,0.8002150114786525,0.923966084928312,0.8991740384029266,0.8670280415908326,39559.46998310475,0.023073190888771675
